Category,Match_Score,Extracted_Skills
CONSULTANT,0.7568366988899861,"['excel', 'leadership', 'data analysis']"
ARTS,0.7518283143461031,"['excel', 'communication', 'leadership']"
ADVOCATE,0.7517195677879989,[]
ADVOCATE,0.7502755836229856,['excel']
INFORMATION-TECHNOLOGY,0.7473549183467331,"['excel', 'communication']"
BUSINESS-DEVELOPMENT,0.7472549358375888,"['excel', 'communication', 'leadership']"
DIGITAL-MEDIA,0.7467127872043172,"['excel', 'communication']"
FINANCE,0.7445954449194073,"['excel', 'communication', 'leadership']"
ENGINEERING,0.7423772584790619,[]
CONSULTANT,0.7409774811178992,['leadership']
PUBLIC-RELATIONS,0.7405966933739788,['communication']
SALES,0.7392954464171145,"['communication', 'leadership', 'data analysis']"
DIGITAL-MEDIA,0.7379411823738663,"['excel', 'communication']"
SALES,0.7358970897751427,"['excel', 'communication']"
CONSTRUCTION,0.7354553729173636,"['excel', 'communication']"
BANKING,0.7327346976660413,"['communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.7325678230042136,['excel']
ACCOUNTANT,0.7315095094512782,"['excel', 'communication']"
ENGINEERING,0.7314415129818398,"['excel', 'communication']"
SALES,0.7298963392295812,[]
AGRICULTURE,0.7298941296122128,[]
ARTS,0.7291768658485974,['leadership']
ADVOCATE,0.7286677629919367,"['communication', 'leadership']"
ARTS,0.7282969820253686,"['excel', 'communication']"
BUSINESS-DEVELOPMENT,0.7280529475733437,[]
INFORMATION-TECHNOLOGY,0.7274503708625016,['react']
APPAREL,0.7265509688871923,"['excel', 'communication']"
CONSTRUCTION,0.7235877959042583,['excel']
FITNESS,0.7235177619260489,"['excel', 'leadership']"
AVIATION,0.7204244592901878,"['excel', 'leadership']"
PUBLIC-RELATIONS,0.7201577284651836,['communication']
CONSTRUCTION,0.7192906542185338,"['communication', 'leadership']"
HR,0.7184385875978256,"['excel', 'communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.7173555870796534,"['excel', 'communication', 'leadership']"
AUTOMOBILE,0.7168915769830345,"['excel', 'leadership']"
FITNESS,0.7162398022740892,['communication']
CONSTRUCTION,0.714782485537573,"['communication', 'leadership']"
DESIGNER,0.7145065024733452,['communication']
CONSULTANT,0.7140168071032934,"['excel', 'leadership']"
FINANCE,0.7137560386159401,"['excel', 'communication']"
FINANCE,0.7133233002080291,['leadership']
DIGITAL-MEDIA,0.71001624531252,"['java', 'excel', 'leadership']"
FITNESS,0.7092572342814614,[]
FINANCE,0.7092505830130093,"['excel', 'leadership']"
DESIGNER,0.7084653849215962,"['excel', 'communication', 'leadership']"
ENGINEERING,0.7081140618276555,[]
SALES,0.7074562509826238,"['excel', 'communication']"
CONSTRUCTION,0.7061596353144443,"['excel', 'communication']"
AVIATION,0.7055039170730778,['excel']
APPAREL,0.7051082545176027,"['excel', 'communication', 'react']"
TEACHER,0.704961247105602,"['excel', 'communication', 'leadership']"
AVIATION,0.7030117435868403,"['communication', 'leadership']"
AGRICULTURE,0.7022068633691494,['leadership']
ARTS,0.7020752901700416,[]
ACCOUNTANT,0.7002828313336703,"['excel', 'communication', 'leadership']"
FITNESS,0.6993821403468087,[]
HR,0.6985179418960005,"['excel', 'communication']"
ADVOCATE,0.6964421490632637,[]
CHEF,0.6963785284293502,[]
ARTS,0.6959055821203887,['leadership']
ENGINEERING,0.6954895224471571,"['leadership', 'react']"
AVIATION,0.6948618502955309,"['excel', 'communication']"
FITNESS,0.6940205933869361,"['excel', 'leadership']"
CHEF,0.6930744781733787,[]
APPAREL,0.6929011537307378,"['excel', 'communication', 'leadership', 'react']"
ADVOCATE,0.6926338943057115,['communication']
FINANCE,0.6906628470433117,"['excel', 'communication']"
FITNESS,0.6903589508847788,"['communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.6901965088133898,[]
BUSINESS-DEVELOPMENT,0.6895854500732342,"['communication', 'leadership']"
DESIGNER,0.6886670981231142,['communication']
CHEF,0.6883286204637495,['leadership']
BUSINESS-DEVELOPMENT,0.6867955756297092,"['excel', 'communication', 'leadership']"
PUBLIC-RELATIONS,0.6862784177313718,"['excel', 'communication', 'leadership']"
HR,0.6827746347872764,"['excel', 'communication', 'leadership']"
FITNESS,0.6826751888939891,"['excel', 'communication']"
PUBLIC-RELATIONS,0.6795602457245533,['excel']
HR,0.6788202916846607,[]
FITNESS,0.6781038002663384,"['excel', 'communication']"
APPAREL,0.6777646954122304,"['communication', 'leadership']"
ENGINEERING,0.6761142556957163,"['java', 'communication']"
HR,0.6760389010085717,['excel']
BUSINESS-DEVELOPMENT,0.6759800361962276,['excel']
FITNESS,0.6750572579759196,[]
TEACHER,0.6719131297656408,[]
AVIATION,0.6718608401555773,['java']
CHEF,0.6713817874213978,[]
ENGINEERING,0.6677349900159679,[]
ENGINEERING,0.6658575613976647,[]
DESIGNER,0.6652148016813676,"['excel', 'communication', 'leadership']"
AGRICULTURE,0.6648325374937094,"['excel', 'communication', 'leadership']"
SALES,0.6637718254530647,['excel']
PUBLIC-RELATIONS,0.6621075449863003,"['communication', 'leadership']"
ARTS,0.6620374801357233,[]
FINANCE,0.6612079948679803,['communication']
FINANCE,0.6582308810359336,['excel']
BUSINESS-DEVELOPMENT,0.6573289391098895,"['communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.6561177388618611,"['excel', 'communication', 'leadership']"
HEALTHCARE,0.6542878824225251,['communication']
PUBLIC-RELATIONS,0.6537801962493777,['communication']
AVIATION,0.652351321152038,"['excel', 'leadership']"
BUSINESS-DEVELOPMENT,0.650505000603724,"['excel', 'communication']"
DESIGNER,0.6503384093102386,['excel']
FINANCE,0.6499177123521032,['excel']
ENGINEERING,0.6498134131083404,"['sql', 'excel', 'communication', 'leadership']"
SALES,0.646772889061886,"['excel', 'communication']"
BANKING,0.6465489632732896,['data analysis']
CONSULTANT,0.6456875146065054,['communication']
CHEF,0.6452110344872152,['excel']
FITNESS,0.6409929470864656,['excel']
INFORMATION-TECHNOLOGY,0.6404704308371433,"['excel', 'communication']"
ARTS,0.6396741136435248,['communication']
DIGITAL-MEDIA,0.6395970699267801,[]
AVIATION,0.6390111493705154,"['excel', 'leadership']"
CHEF,0.6385089819570655,['leadership']
PUBLIC-RELATIONS,0.6370603525728196,"['communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.6366688351949901,"['communication', 'leadership']"
INFORMATION-TECHNOLOGY,0.6362993226377709,"['excel', 'communication', 'leadership']"
HEALTHCARE,0.6360612062245734,"['excel', 'leadership']"
CHEF,0.6351651456811455,[]
APPAREL,0.6348733828567066,['excel']
BUSINESS-DEVELOPMENT,0.6343202511368468,['leadership']
HR,0.6328622215698574,"['excel', 'aws', 'leadership']"
CONSULTANT,0.6308845273792074,['excel']
SALES,0.6301951338819928,"['excel', 'leadership']"
CONSTRUCTION,0.6298815328817196,"['leadership', 'data analysis']"
CHEF,0.628194466795663,[]
INFORMATION-TECHNOLOGY,0.6277418985533193,['communication']
DESIGNER,0.6272332457086447,[]
APPAREL,0.6260750906501352,"['excel', 'leadership']"
HEALTHCARE,0.6200218990209511,['leadership']
CHEF,0.6190603846006724,['excel']
CONSTRUCTION,0.6187961270092942,"['communication', 'leadership']"
CONSULTANT,0.6180441731968186,['excel']
AGRICULTURE,0.6176520431173621,"['excel', 'data analysis']"
HR,0.6160814275783082,"['excel', 'leadership']"
BUSINESS-DEVELOPMENT,0.6150936529379031,"['excel', 'communication', 'leadership']"
HR,0.6133473062330376,"['excel', 'communication', 'leadership']"
HEALTHCARE,0.6131888216865653,['leadership']
ARTS,0.6121155078770923,"['excel', 'communication', 'leadership']"
ENGINEERING,0.6119793719988621,"['excel', 'communication']"
AVIATION,0.6119580179809057,"['excel', 'communication']"
CONSTRUCTION,0.6108472296858927,"['excel', 'communication', 'leadership']"
FITNESS,0.6101934520472524,['leadership']
ENGINEERING,0.6086351313001602,"['java', 'communication']"
CONSULTANT,0.6082022906873337,['excel']
FINANCE,0.6072769645290155,"['leadership', 'data analysis']"
TEACHER,0.6070858008707183,"['excel', 'communication', 'leadership']"
FINANCE,0.606733592177454,"['excel', 'data analysis']"
DIGITAL-MEDIA,0.6061910580034875,"['communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.6054002626830807,['communication']
BUSINESS-DEVELOPMENT,0.6040119927064695,"['excel', 'leadership']"
DIGITAL-MEDIA,0.6037471970017796,"['communication', 'data analysis']"
PUBLIC-RELATIONS,0.6029058163574287,"['excel', 'communication']"
DESIGNER,0.6025175531250745,['communication']
ADVOCATE,0.599108218181714,['communication']
HEALTHCARE,0.5930075292816311,"['communication', 'leadership']"
ENGINEERING,0.5926632821458901,['react']
ADVOCATE,0.5925259935167642,"['excel', 'communication', 'leadership']"
APPAREL,0.5920150280589518,['communication']
APPAREL,0.5875794389295625,[]
CONSULTANT,0.5871352094454466,"['excel', 'communication', 'leadership']"
CONSTRUCTION,0.5861053589237544,['excel']
DESIGNER,0.5855505336920355,"['excel', 'communication']"
HEALTHCARE,0.5850417288559254,['communication']
INFORMATION-TECHNOLOGY,0.5834503926827983,"['excel', 'communication', 'leadership']"
CHEF,0.583210593678038,['excel']
AUTOMOBILE,0.5819720037116836,"['excel', 'data analysis']"
CONSTRUCTION,0.5817420428425529,"['communication', 'leadership']"
CHEF,0.5803517259804913,['leadership']
FINANCE,0.5803389102009908,"['excel', 'communication', 'leadership']"
ENGINEERING,0.5779285947341624,"['excel', 'leadership']"
PUBLIC-RELATIONS,0.5761773852098312,"['excel', 'communication']"
INFORMATION-TECHNOLOGY,0.5757983794692279,['communication']
HEALTHCARE,0.5751261567786244,['react']
PUBLIC-RELATIONS,0.574180777513687,['communication']
CHEF,0.5734571762547656,['excel']
CONSTRUCTION,0.5729980203833086,"['excel', 'communication', 'leadership']"
HEALTHCARE,0.5722852810873006,['excel']
DIGITAL-MEDIA,0.5722563910925383,"['excel', 'communication']"
ARTS,0.5721054246325253,['excel']
HEALTHCARE,0.5698307366720943,"['excel', 'leadership']"
APPAREL,0.5675136766440709,['communication']
APPAREL,0.5671553353388155,['excel']
ACCOUNTANT,0.5655347022333912,"['excel', 'communication']"
CHEF,0.5652378581848755,['communication']
HEALTHCARE,0.5650947333655171,['excel']
ENGINEERING,0.5649711677438248,"['java', 'communication']"
HEALTHCARE,0.5622823706199848,['communication']
DESIGNER,0.5622251316478828,"['excel', 'leadership']"
BUSINESS-DEVELOPMENT,0.5609390782338914,"['excel', 'communication', 'leadership']"
HR,0.5596093318869501,['excel']
CONSULTANT,0.5589899998525967,['communication']
CONSTRUCTION,0.5583004875502131,"['excel', 'communication']"
SALES,0.5582979789537175,"['excel', 'communication', 'leadership']"
DESIGNER,0.5561704925477157,"['excel', 'communication']"
SALES,0.5539833517821194,"['excel', 'communication', 'leadership']"
HR,0.5531382356670487,"['leadership', 'data analysis']"
BUSINESS-DEVELOPMENT,0.5507674535080668,['excel']
CONSULTANT,0.5502365386349316,"['excel', 'communication']"
HEALTHCARE,0.5495556769765745,['aws']
AVIATION,0.5463968133493239,"['excel', 'communication']"
TEACHER,0.5460600913222055,['leadership']
BUSINESS-DEVELOPMENT,0.5452225262276591,['excel']
BANKING,0.5448849919849097,"['excel', 'leadership']"
BANKING,0.5448001399922222,['excel']
BUSINESS-DEVELOPMENT,0.544259311307794,[]
FITNESS,0.543848275677816,['leadership']
CONSTRUCTION,0.5407040696362909,['communication']
ARTS,0.5384823210472633,['excel']
HR,0.5377657471757686,['communication']
HR,0.5367079393486277,"['excel', 'aws', 'leadership']"
FINANCE,0.5364229228512155,"['excel', 'communication', 'leadership']"
CONSTRUCTION,0.5363643111966027,"['excel', 'leadership']"
DESIGNER,0.5357824918201723,"['excel', 'communication']"
FINANCE,0.535760892952659,['excel']
FINANCE,0.5352610206961275,"['excel', 'communication', 'leadership']"
SALES,0.5350464909525663,"['excel', 'communication']"
FINANCE,0.5340680032000338,"['excel', 'leadership']"
AUTOMOBILE,0.5338586017230158,['excel']
HEALTHCARE,0.5328463680935138,"['excel', 'leadership']"
ACCOUNTANT,0.5313741113984546,['communication']
FINANCE,0.5308694295775875,"['excel', 'communication', 'leadership']"
AVIATION,0.5303888968393922,[]
BANKING,0.5286898385770091,"['excel', 'communication', 'leadership']"
TEACHER,0.5284898704078204,"['excel', 'communication']"
AVIATION,0.5277563592916458,"['excel', 'leadership']"
HR,0.5276148576166585,['communication']
FINANCE,0.5274939686278333,"['excel', 'leadership']"
CONSTRUCTION,0.5269801360599341,"['communication', 'leadership']"
SALES,0.5245306844249431,"['excel', 'communication']"
CONSTRUCTION,0.5242754252540784,"['excel', 'communication']"
ADVOCATE,0.5240275508003972,"['communication', 'leadership']"
FINANCE,0.5226109467785949,['excel']
ADVOCATE,0.5224545113936849,['excel']
HR,0.5211207823430777,['excel']
DIGITAL-MEDIA,0.5198035942998708,"['excel', 'communication']"
FITNESS,0.5187200403939001,['leadership']
DIGITAL-MEDIA,0.5183625619732102,"['communication', 'leadership']"
CHEF,0.5173039141489771,['excel']
CONSULTANT,0.5170856399118362,"['excel', 'communication']"
ADVOCATE,0.5162720068659681,"['excel', 'communication']"
CHEF,0.5160194562081543,['leadership']
CONSULTANT,0.5154115589961846,['communication']
ADVOCATE,0.5149305665966419,"['communication', 'leadership']"
APPAREL,0.5123224061578139,"['excel', 'leadership']"
BUSINESS-DEVELOPMENT,0.5112586525076933,"['excel', 'communication', 'leadership']"
AUTOMOBILE,0.510037273711104,"['communication', 'leadership']"
CONSTRUCTION,0.5091579035050006,"['excel', 'communication']"
CHEF,0.5080085969945211,['leadership']
ACCOUNTANT,0.5056371167355069,[]
ACCOUNTANT,0.5049429390656884,['excel']
CONSTRUCTION,0.5040833619000823,"['excel', 'communication']"
CONSTRUCTION,0.5037255117382171,['excel']
ADVOCATE,0.49662468757189354,['excel']
BANKING,0.49366478736459807,[]
ENGINEERING,0.4925723124080552,"['java', 'communication']"
ENGINEERING,0.49158825569048686,"['java', 'communication']"
ACCOUNTANT,0.4914950907081448,['excel']
SALES,0.4898061939558846,['excel']
BUSINESS-DEVELOPMENT,0.4880002617249752,['excel']
ENGINEERING,0.48765499121884176,"['excel', 'communication']"
CONSTRUCTION,0.4875799928120304,['excel']
BUSINESS-DEVELOPMENT,0.4869896511820268,['communication']
HR,0.48686172379258424,['excel']
ARTS,0.4858707205943166,"['excel', 'communication']"
ARTS,0.48554164492373736,['communication']
BANKING,0.483670212842826,['excel']
CONSTRUCTION,0.48227030896497947,['excel']
FITNESS,0.48191086145737,['excel']
ACCOUNTANT,0.4784590898398418,['excel']
APPAREL,0.47804382898464515,"['excel', 'communication', 'leadership']"
INFORMATION-TECHNOLOGY,0.4775457842935274,"['excel', 'communication']"
BANKING,0.476373914250886,"['communication', 'leadership']"
ARTS,0.47627223794735263,"['java', 'leadership']"
APPAREL,0.4760356195671866,[]
CHEF,0.46949355888228284,[]
DESIGNER,0.4691347484954561,"['excel', 'communication']"
APPAREL,0.4676329011659481,[]
CHEF,0.46744584618873786,"['excel', 'leadership']"
PUBLIC-RELATIONS,0.466593536701949,"['communication', 'leadership']"
CONSTRUCTION,0.4657200704210813,"['excel', 'communication']"
INFORMATION-TECHNOLOGY,0.46556541192670586,"['sql', 'communication', 'leadership']"
CHEF,0.4655323560263453,"['communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.46499485937402557,"['excel', 'leadership']"
SALES,0.46451115793185604,"['excel', 'leadership']"
CONSTRUCTION,0.4635216564825463,[]
CONSTRUCTION,0.4634625416505295,[]
PUBLIC-RELATIONS,0.4623414576720694,['excel']
BUSINESS-DEVELOPMENT,0.4607141977721145,['leadership']
ACCOUNTANT,0.45899478551345607,"['excel', 'leadership']"
HR,0.45739187034490264,"['communication', 'leadership']"
FITNESS,0.4543812142006584,['excel']
SALES,0.4541469035437522,"['excel', 'communication']"
ADVOCATE,0.4538086971910692,"['excel', 'leadership']"
HEALTHCARE,0.452060205173664,['leadership']
SALES,0.45095553266889016,[]
DESIGNER,0.44824812405211306,"['excel', 'communication']"
BANKING,0.4458592726084566,"['communication', 'leadership']"
CHEF,0.445531442678745,"['excel', 'communication', 'leadership']"
DIGITAL-MEDIA,0.4447978780704866,['communication']
ACCOUNTANT,0.4444883942307621,['excel']
CONSULTANT,0.44440159547937014,['communication']
DESIGNER,0.444027627190602,[]
SALES,0.4432594319311269,[]
FITNESS,0.44188244557645406,"['excel', 'communication']"
HR,0.4416272083986073,['leadership']
ADVOCATE,0.44158890877622176,"['excel', 'leadership']"
PUBLIC-RELATIONS,0.4384059146953707,"['excel', 'communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.43778685449508525,['excel']
DIGITAL-MEDIA,0.4375651169423598,['leadership']
APPAREL,0.43599552325300894,['communication']
HR,0.4358095203391603,['communication']
FINANCE,0.43447177131601245,"['communication', 'leadership']"
AGRICULTURE,0.4344581244500641,"['excel', 'communication', 'leadership']"
APPAREL,0.4339074031121326,"['excel', 'communication']"
CHEF,0.4335968288975896,"['excel', 'communication']"
ARTS,0.4334101677161058,['communication']
HR,0.4326156192277221,['leadership']
DESIGNER,0.4317722347359218,['leadership']
AGRICULTURE,0.43155387550496427,['communication']
AVIATION,0.43150958238484144,['excel']
FINANCE,0.4308126599340249,"['excel', 'communication', 'leadership']"
AGRICULTURE,0.42814431948033393,[]
HEALTHCARE,0.4272339371234637,"['aws', 'communication', 'leadership']"
CHEF,0.4270417612607034,"['excel', 'leadership']"
APPAREL,0.4268600611636367,['react']
HEALTHCARE,0.42652168261012324,"['excel', 'leadership']"
FINANCE,0.4264610057249542,"['communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.42616376642138143,"['excel', 'leadership']"
SALES,0.4258656986627916,['excel']
ADVOCATE,0.4254501319396629,"['communication', 'leadership']"
FITNESS,0.4246210244870718,[]
HEALTHCARE,0.4227632226669488,['leadership']
AVIATION,0.4220222721989089,[]
ACCOUNTANT,0.4217111745856645,"['excel', 'data analysis']"
FINANCE,0.4212524060697196,"['excel', 'leadership']"
BUSINESS-DEVELOPMENT,0.4205081177370587,"['communication', 'leadership']"
HR,0.42042257866357413,['leadership']
ACCOUNTANT,0.41969521743983484,['excel']
DIGITAL-MEDIA,0.4194779862864493,"['excel', 'communication', 'leadership']"
DESIGNER,0.4180645012557171,['communication']
DIGITAL-MEDIA,0.41779899445341073,"['excel', 'leadership']"
ENGINEERING,0.41682671627817425,[]
CHEF,0.4152639354807194,['excel']
AVIATION,0.4123200413776329,['excel']
DESIGNER,0.41212798716168936,"['communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.4104279244487912,"['excel', 'leadership']"
PUBLIC-RELATIONS,0.4102053244538862,['data analysis']
ENGINEERING,0.4091959182622962,"['java', 'communication']"
ADVOCATE,0.4084151457925661,"['communication', 'leadership']"
BANKING,0.4069509822711443,"['excel', 'communication', 'leadership']"
BANKING,0.4058176569146733,['leadership']
DIGITAL-MEDIA,0.4045262158333259,"['communication', 'leadership']"
ADVOCATE,0.40232382053797305,[]
FINANCE,0.3989703099774673,"['excel', 'communication', 'leadership']"
FITNESS,0.3977379255967883,['leadership']
CHEF,0.39647895737998284,['communication']
ENGINEERING,0.396359664371666,['leadership']
CHEF,0.39160476968811836,"['excel', 'communication']"
ADVOCATE,0.3909551319005637,"['sql', 'excel', 'leadership']"
APPAREL,0.3888271483200529,"['communication', 'leadership']"
BANKING,0.3888016530937624,['excel']
ACCOUNTANT,0.3880455677369195,['excel']
PUBLIC-RELATIONS,0.3874969929637306,"['excel', 'communication']"
FINANCE,0.38723692083309336,"['excel', 'leadership']"
BANKING,0.3863555207488127,"['excel', 'leadership']"
BANKING,0.38633755593480723,"['excel', 'leadership']"
APPAREL,0.3852310325810173,"['excel', 'communication']"
CHEF,0.38457370613973185,"['excel', 'leadership']"
CHEF,0.38051724178481355,['excel']
CHEF,0.38000900610034366,['excel']
ADVOCATE,0.37771586188779144,[]
FINANCE,0.3762413699350802,"['excel', 'communication']"
FITNESS,0.3760324871831068,"['excel', 'communication', 'leadership']"
PUBLIC-RELATIONS,0.3758135028628536,"['excel', 'communication', 'leadership']"
SALES,0.37553016218127055,"['excel', 'communication']"
AUTOMOBILE,0.3747986714062636,[]
PUBLIC-RELATIONS,0.3747366438460396,"['tableau', 'excel', 'communication']"
CHEF,0.3731385102712802,['java']
ENGINEERING,0.37291799578127355,"['excel', 'communication']"
BANKING,0.37125232817988746,['excel']
ACCOUNTANT,0.37007682333279646,['excel']
ARTS,0.3686589130044399,['excel']
SALES,0.36776909939178204,"['excel', 'communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.3664581326186271,['excel']
DESIGNER,0.3640254755725319,['communication']
BUSINESS-DEVELOPMENT,0.3635294664785082,[]
SALES,0.3616347567363356,['leadership']
HR,0.35931777052029634,"['excel', 'communication', 'leadership']"
FITNESS,0.35656117265394266,"['communication', 'leadership']"
SALES,0.3554695333904824,[]
AUTOMOBILE,0.3517008095546522,['communication']
CONSTRUCTION,0.35114812177515065,[]
BUSINESS-DEVELOPMENT,0.35029951323369146,['leadership']
PUBLIC-RELATIONS,0.3502213516729262,"['excel', 'communication']"
CHEF,0.3490558366984302,['leadership']
DESIGNER,0.34568932461886737,['communication']
CHEF,0.3438137907394117,"['excel', 'communication', 'leadership']"
AGRICULTURE,0.34327253287600723,"['excel', 'communication', 'leadership']"
DESIGNER,0.3425156695066829,['leadership']
HEALTHCARE,0.3398426840841365,[]
CONSTRUCTION,0.3393185285142576,"['communication', 'leadership']"
BANKING,0.33913406306399796,[]
CONSULTANT,0.3367117642746552,['excel']
DESIGNER,0.33633908893680664,[]
APPAREL,0.33571712869004355,"['excel', 'leadership']"
SALES,0.33352282827035196,['excel']
AUTOMOBILE,0.33316753545332184,[]
CHEF,0.32904218752789505,[]
BUSINESS-DEVELOPMENT,0.3278972260292229,['leadership']
HEALTHCARE,0.3242184961349318,[]
DESIGNER,0.3237519695636172,['leadership']
ARTS,0.32154452244680176,"['communication', 'leadership']"
FINANCE,0.3215307329335673,"['aws', 'leadership']"
BUSINESS-DEVELOPMENT,0.32017426045335357,['communication']
CHEF,0.3196981695099153,"['excel', 'leadership']"
DIGITAL-MEDIA,0.31956071947299686,"['java', 'excel']"
BANKING,0.3178367576188568,['excel']
CHEF,0.3178051999385818,"['excel', 'communication']"
CHEF,0.3135648238961887,['leadership']
APPAREL,0.3109772853481418,[]
AVIATION,0.3103858871186607,['excel']
SALES,0.31034610038099025,['excel']
ENGINEERING,0.3097868263974206,[]
CHEF,0.3077518389818022,['excel']
BANKING,0.3073116471908794,['leadership']
FITNESS,0.3058943967481532,"['communication', 'leadership']"
AUTOMOBILE,0.3050938231682964,['excel']
BANKING,0.3046583706349776,"['excel', 'communication', 'leadership']"
DIGITAL-MEDIA,0.3042852072839507,"['communication', 'leadership']"
ACCOUNTANT,0.2993815558635171,['excel']
BPO,0.29854736302286233,"['excel', 'communication']"
CHEF,0.29849474510598134,"['excel', 'communication']"
AUTOMOBILE,0.2979748521686693,['excel']
BPO,0.29746905010305413,"['communication', 'leadership']"
FITNESS,0.2957843701585694,"['excel', 'leadership']"
APPAREL,0.29462802156062085,[]
FINANCE,0.2931767195687697,"['excel', 'leadership']"
BUSINESS-DEVELOPMENT,0.292782448096602,"['excel', 'leadership']"
DESIGNER,0.28898231331876245,[]
CONSTRUCTION,0.2888894059191405,['excel']
CHEF,0.2884237418797416,['leadership']
DESIGNER,0.28727353143039464,[]
CHEF,0.28726817905507507,[]
AVIATION,0.28360397948426236,['excel']
APPAREL,0.28296960737567745,['leadership']
AGRICULTURE,0.2825069334258752,"['excel', 'leadership']"
ARTS,0.28210061285459453,"['excel', 'communication']"
CONSULTANT,0.2816133115494098,"['excel', 'communication']"
AGRICULTURE,0.28111089996083094,['communication']
AVIATION,0.2798968176356278,[]
BANKING,0.2765666516571086,"['excel', 'leadership']"
DESIGNER,0.27486509976140994,"['excel', 'communication']"
DIGITAL-MEDIA,0.27296297372514927,['leadership']
ENGINEERING,0.2725162158822904,"['excel', 'leadership']"
BUSINESS-DEVELOPMENT,0.2676368672443921,"['communication', 'leadership']"
SALES,0.26671572513824626,"['excel', 'leadership']"
INFORMATION-TECHNOLOGY,0.2663440330784616,[]
CHEF,0.2653979985611327,[]
CONSULTANT,0.26517360836307524,['communication']
BANKING,0.2641337260604264,"['excel', 'communication', 'leadership']"
ACCOUNTANT,0.2633921158961488,['excel']
FINANCE,0.2627830179607083,"['tableau', 'excel', 'communication', 'leadership']"
BUSINESS-DEVELOPMENT,0.2618125675013541,['leadership']
FINANCE,0.2597278029367724,['excel']
DIGITAL-MEDIA,0.2590348924302909,"['communication', 'leadership']"
CONSULTANT,0.2583227517983147,"['excel', 'leadership']"
ENGINEERING,0.2578177727641014,"['excel', 'leadership']"
HEALTHCARE,0.2577821531574904,['communication']
AUTOMOBILE,0.25762675165895926,[]
ACCOUNTANT,0.25705809942716323,[]
BUSINESS-DEVELOPMENT,0.25560298561087974,['excel']
FITNESS,0.25313581048863765,['leadership']
CHEF,0.2520262986651655,"['communication', 'leadership']"
AUTOMOBILE,0.2501292590468766,"['excel', 'leadership']"
DESIGNER,0.249420489341524,"['communication', 'leadership']"
CONSULTANT,0.24846106124932316,['leadership']
HR,0.24713335624873492,"['communication', 'leadership']"
CHEF,0.24619407176490743,['leadership']
BANKING,0.24407044341112621,['communication']
DESIGNER,0.24125984229846775,"['excel', 'communication', 'leadership']"
HR,0.23813335633027555,['leadership']
CHEF,0.23790422343495946,[]
BANKING,0.2354352125699516,"['excel', 'leadership']"
CHEF,0.23413523872949385,[]
BPO,0.23100660629180036,['communication']
APPAREL,0.2281467671330411,"['excel', 'communication']"
AVIATION,0.22741385529585814,[]
FITNESS,0.22396849356193863,"['excel', 'communication']"
ARTS,0.2220564444573117,"['excel', 'communication', 'leadership']"
DESIGNER,0.21939275846619977,[]
CHEF,0.21879974077878914,[]
ACCOUNTANT,0.2184187794571692,[]
AVIATION,0.21610205020776646,['leadership']
AVIATION,0.21330142708259164,[]
APPAREL,0.21249474630532322,"['excel', 'communication', 'leadership', 'react']"
ADVOCATE,0.21131314484424502,"['excel', 'leadership']"
FITNESS,0.20918896012023905,['leadership']
TEACHER,0.2077917761148412,[]
DESIGNER,0.20549808292031768,[]
HR,0.2029519350401026,"['excel', 'leadership']"
APPAREL,0.20082051411860463,[]
DESIGNER,0.20041270407264553,['excel']
ACCOUNTANT,0.19839303437814682,['excel']
APPAREL,0.19696066869981313,[]
BPO,0.19148344479918916,['leadership']
ARTS,0.1900239721955461,['excel']
DESIGNER,0.18913401842918373,['react']
CONSTRUCTION,0.18609180027230254,['excel']
HR,0.18603145211980088,['leadership']
ENGINEERING,0.18602736402431244,['leadership']
ACCOUNTANT,0.1831912513630421,['excel']
CHEF,0.17776411527205746,['excel']
ENGINEERING,0.1772797693893705,['sql']
HR,0.17365835463684798,[]
CHEF,0.17264370193639647,['excel']
ENGINEERING,0.1720290444327795,['excel']
BANKING,0.17107616076288842,[]
DESIGNER,0.1657351480077385,"['communication', 'leadership']"
HEALTHCARE,0.16204849573827887,['leadership']
CHEF,0.16180774149272206,[]
BUSINESS-DEVELOPMENT,0.16108877552337086,['excel']
ARTS,0.1584336444943501,[]
FINANCE,0.15825193154160797,['communication']
CONSTRUCTION,0.15728274390833352,[]
BANKING,0.1564419659184233,['excel']
BANKING,0.15259566311400752,['excel']
CONSTRUCTION,0.15167826333555012,['excel']
CHEF,0.15139156289403427,['excel']
SALES,0.1507703131066243,[]
DESIGNER,0.14775439483439007,[]
SALES,0.14714939034519342,[]
CHEF,0.1465976980816656,['leadership']
APPAREL,0.14584887794179907,"['excel', 'leadership']"
CONSULTANT,0.13920121335650973,[]
FITNESS,0.1376944378143753,"['excel', 'communication', 'leadership']"
ARTS,0.137567825977987,['communication']
